4.72101e-02,4.71847e-02,4.71295e-02,4.70841e-02,4.70308e-02,4.69767e-02,4.69236e-02,4.68619e-02,4.68088e-02,4.67312e-02,4.66474e-02,4.65707e-02,4.65011e-02,4.64244e-02,4.63514e-02,4.62934e-02,4.61981e-02,4.61016e-02,4.60061e-02,4.59001e-02,4.57977e-02,4.56669e-02,4.55498e-02,4.54439e-02,4.53262e-02,4.52212e-02,4.50827e-02,4.49525e-02,4.47881e-02,4.46313e-02,4.44700e-02,4.42999e-02,4.41444e-02,4.49854e-02,4.47916e-02,4.45949e-02,4.43977e-02,4.42297e-02,4.39400e-02,4.37517e-02,4.35387e-02,4.33449e-02,4.31363e-02,4.29594e-02,4.27509e-02,4.25660e-02,4.22763e-02,4.20653e-02,4.18534e-02,4.16918e-02,4.11607e-02
3.66234e-02,3.62742e-02,3.59367e-02,3.55951e-02,3.52569e-02,3.49175e-02,3.45765e-02,3.42381e-02,3.39014e-02,3.35696e-02,3.32396e-02,3.29053e-02,3.25675e-02,3.22319e-02,3.18938e-02,3.15513e-02,3.12210e-02,3.08910e-02,3.05606e-02,3.02333e-02,2.99035e-02,2.95860e-02,2.92613e-02,2.89315e-02,2.86058e-02,2.82765e-02,2.79577e-02,2.76351e-02,2.73266e-02,2.70146e-02,2.67037e-02,2.63937e-02,2.60790e-02,2.57346e-02,2.54313e-02,2.51300e-02,2.48295e-02,2.45138e-02,2.41941e-02,2.38842e-02,2.35737e-02,2.32673e-02,2.29663e-02,2.26517e-02,2.23495e-02,2.20369e-02,2.17246e-02,2.14220e-02,2.11189e-02,2.07921e-02,2.05113e-02
3.22731e-02,3.19676e-02,3.16719e-02,3.13728e-02,3.10853e-02,3.07880e-02,3.04893e-02,3.01927e-02,2.98973e-02,2.96064e-02,2.93168e-02,2.90237e-02,2.87275e-02,2.84332e-02,2.81368e-02,2.78371e-02,2.75470e-02,2.72573e-02,2.69673e-02,2.66798e-02,2.63902e-02,2.61109e-02,2.58255e-02,2.55359e-02,2.52497e-02,2.49607e-02,2.46802e-02,2.43963e-02,2.41244e-02,2.38496e-02,2.35756e-02,2.33020e-02,2.29902e-02,2.26883e-02,2.24201e-02,2.21413e-02,2.18757e-02,2.15973e-02,2.13155e-02,2.10418e-02,2.07675e-02,2.04968e-02,2.02307e-02,1.99533e-02,1.96861e-02,1.94103e-02,1.91345e-02,1.88670e-02,1.85991e-02,1.83112e-02,1.80617e-02
3.88497e-02,3.84042e-02,3.79796e-02,3.75476e-02,3.71215e-02,3.66941e-02,3.62645e-02,3.58398e-02,3.54075e-02,3.49943e-02,3.45844e-02,3.41678e-02,3.37452e-02,3.33268e-02,3.29045e-02,3.24736e-02,3.20655e-02,3.16581e-02,3.12498e-02,3.08476e-02,3.04414e-02,3.00564e-02,2.96596e-02,2.92541e-02,2.88560e-02,2.84506e-02,2.80655e-02,2.76737e-02,2.73066e-02,2.69333e-02,2.65624e-02,2.61945e-02,2.58177e-02,2.53897e-02,2.50349e-02,2.46565e-02,2.43057e-02,2.39300e-02,2.35477e-02,2.31835e-02,2.28180e-02,2.24590e-02,2.21098e-02,2.17371e-02,2.13863e-02,2.10176e-02,2.06508e-02,2.02998e-02,1.99484e-02,1.95570e-02,1.92452e-02
4.39209e-02,4.37836e-02,4.36306e-02,4.34826e-02,4.33306e-02,4.31777e-02,4.30249e-02,4.28672e-02,4.27137e-02,4.25478e-02,4.23785e-02,4.22124e-02,4.20497e-02,4.18830e-02,4.17180e-02,4.15615e-02,4.13844e-02,4.12066e-02,4.10294e-02,4.08462e-02,4.06646e-02,4.04685e-02,4.02789e-02,4.00949e-02,3.99047e-02,3.97214e-02,3.95198e-02,3.93222e-02,3.91069e-02,3.88949e-02,3.86808e-02,3.84612e-02,3.82497e-02,3.80727e-02,3.78397e-02,3.76049e-02,3.73707e-02,3.71506e-02,3.69342e-02,3.67026e-02,3.64573e-02,3.62233e-02,3.59813e-02,3.57556e-02,3.55133e-02,3.52830e-02,3.49928e-02,3.47486e-02,3.45038e-02,3.42840e-02,3.40088e-02
4.11948e-02,4.05171e-02,3.98837e-02,3.92349e-02,3.85984e-02,3.79601e-02,3.73181e-02,3.66873e-02,3.60412e-02,3.54345e-02,3.48356e-02,3.42233e-02,3.35990e-02,3.29840e-02,3.23614e-02,3.17190e-02,3.11276e-02,3.05376e-02,2.99458e-02,2.93679e-02,2.87823e-02,2.82409e-02,2.76759e-02,2.70927e-02,2.65258e-02,2.59422e-02,2.54039e-02,2.48519e-02,2.43521e-02,2.38390e-02,2.33321e-02,2.28335e-02,2.21668e-02,2.15411e-02,2.10729e-02,2.05533e-02,2.00923e-02,1.95807e-02,1.90558e-02,1.85706e-02,1.80827e-02,1.77404e-02,1.72866e-02,1.67832e-02,1.63266e-02,1.58327e-02,1.53447e-02,1.49941e-02,1.45380e-02,1.39993e-02,1.36287e-02
3.75263e-02,3.75868e-02,3.76142e-02,3.76527e-02,3.76824e-02,3.77117e-02,3.77422e-02,3.77633e-02,3.77943e-02,3.77980e-02,3.77950e-02,3.78002e-02,3.78135e-02,3.78190e-02,3.78289e-02,3.78556e-02,3.78410e-02,3.78253e-02,3.78108e-02,3.77848e-02,3.77631e-02,3.77098e-02,3.76720e-02,3.76469e-02,3.76090e-02,3.75851e-02,3.75243e-02,3.74729e-02,3.73835e-02,3.73030e-02,3.72173e-02,3.71223e-02,3.70436e-02,3.70408e-02,3.69200e-02,3.67962e-02,3.66718e-02,3.65805e-02,3.64979e-02,3.63843e-02,3.62435e-02,3.61240e-02,3.59881e-02,3.58878e-02,3.57524e-02,3.56436e-02,3.54193e-02,3.52816e-02,3.51433e-02,3.50615e-02,3.48594e-02
3.48810e-02,3.45171e-02,3.41676e-02,3.38130e-02,3.34626e-02,3.31110e-02,3.27576e-02,3.24076e-02,3.20598e-02,3.17179e-02,3.13782e-02,3.10336e-02,3.06847e-02,3.03387e-02,2.99898e-02,2.96354e-02,2.92962e-02,2.89575e-02,2.86183e-02,2.82831e-02,2.79450e-02,2.76218e-02,2.72901e-02,2.69523e-02,2.66196e-02,2.62822e-02,2.59583e-02,2.56297e-02,2.53184e-02,2.50028e-02,2.46887e-02,2.43761e-02,2.40075e-02,2.36531e-02,2.33493e-02,2.30292e-02,2.27286e-02,2.24098e-02,2.20865e-02,2.17754e-02,2.14635e-02,2.11564e-02,2.08561e-02,2.05393e-02,2.02377e-02,1.99236e-02,1.96102e-02,1.93084e-02,1.90062e-02,1.86754e-02,1.84006e-02
4.27670e-02,4.25410e-02,4.23096e-02,4.20798e-02,4.18487e-02,4.16166e-02,4.13839e-02,4.11492e-02,4.09152e-02,4.06778e-02,4.04388e-02,4.02003e-02,3.99625e-02,3.97231e-02,3.94837e-02,3.92480e-02,3.90039e-02,3.87596e-02,3.85154e-02,3.82687e-02,3.80219e-02,3.77707e-02,3.75209e-02,3.72727e-02,3.70220e-02,3.67743e-02,3.65191e-02,3.62649e-02,3.60050e-02,3.57453e-02,3.54851e-02,3.52219e-02,3.49619e-02,3.47123e-02,3.44432e-02,3.41731e-02,3.39042e-02,3.36383e-02,3.33733e-02,3.31025e-02,3.28319e-02,3.25608e-02,3.22868e-02,3.20178e-02,3.17431e-02,3.14719e-02,3.11979e-02,3.09218e-02,3.06451e-02,3.03750e-02,3.00878e-02
2.79909e-02,2.77632e-02,2.75395e-02,2.73144e-02,2.70948e-02,2.68702e-02,2.66446e-02,2.64171e-02,2.61922e-02,2.59699e-02,2.57479e-02,2.55240e-02,2.52987e-02,2.50740e-02,2.48572e-02,2.46308e-02,2.44073e-02,2.41839e-02,2.39605e-02,2.37379e-02,2.35140e-02,2.32948e-02,2.30725e-02,2.28484e-02,2.26255e-02,2.24022e-02,2.21813e-02,2.19589e-02,2.17416e-02,2.15233e-02,2.13050e-02,2.10857e-02,2.08499e-02,2.06189e-02,2.04011e-02,2.01793e-02,1.99634e-02,1.97408e-02,1.95167e-02,1.92954e-02,1.90739e-02,1.88545e-02,1.86369e-02,1.84145e-02,1.81961e-02,1.79741e-02,1.77511e-02,1.75434e-02,1.73244e-02,1.70959e-02,1.68841e-02
3.45954e-02,3.46255e-02,3.46277e-02,3.46393e-02,3.46436e-02,3.46473e-02,3.46520e-02,3.46487e-02,3.46385e-02,3.46205e-02,3.45969e-02,3.45801e-02,3.45700e-02,3.45534e-02,3.45405e-02,3.45420e-02,3.45083e-02,3.44736e-02,3.44400e-02,3.43966e-02,3.43568e-02,3.42904e-02,3.42370e-02,3.41943e-02,3.41406e-02,3.40991e-02,3.40261e-02,3.39610e-02,3.38638e-02,3.37739e-02,3.36799e-02,3.35777e-02,3.34895e-02,3.34653e-02,3.33411e-02,3.32142e-02,3.30872e-02,3.29878e-02,3.28959e-02,3.27775e-02,3.26607e-02,3.25375e-02,3.24005e-02,3.22935e-02,3.21569e-02,3.20427e-02,3.18290e-02,3.16904e-02,3.15512e-02,3.14596e-02,3.12663e-02
3.77776e-02,3.71652e-02,3.65922e-02,3.60056e-02,3.54300e-02,3.48528e-02,3.42721e-02,3.37014e-02,3.31383e-02,3.25891e-02,3.20468e-02,3.14925e-02,3.09276e-02,3.03709e-02,2.98075e-02,2.92266e-02,2.86909e-02,2.81564e-02,2.76204e-02,2.70966e-02,2.65660e-02,2.60748e-02,2.55625e-02,2.50340e-02,2.45200e-02,2.39913e-02,2.35028e-02,2.30020e-02,2.25476e-02,2.20815e-02,2.16209e-02,2.11674e-02,2.05645e-02,1.99982e-02,1.95716e-02,1.90995e-02,1.82831e-02,1.78180e-02,1.73410e-02,-3.38351e-04,-7.82432e-04,-1.09679e-03,-1.51054e-03,-1.96832e-03,-2.38447e-03,-2.83384e-03,-3.27802e-03,-3.59995e-03,-4.01564e-03,-4.50500e-03,-4.84452e-03
3.43013e-02,3.40186e-02,3.37420e-02,3.34631e-02,3.31862e-02,3.29082e-02,3.26289e-02,3.23508e-02,3.20731e-02,3.17985e-02,3.15247e-02,3.12483e-02,3.09698e-02,3.06923e-02,3.04132e-02,3.01325e-02,2.98571e-02,2.95819e-02,2.93065e-02,2.90323e-02,2.87566e-02,2.84875e-02,2.82143e-02,2.79382e-02,2.76641e-02,2.73886e-02,2.71177e-02,2.68445e-02,2.65789e-02,2.63115e-02,2.60443e-02,2.57767e-02,2.55072e-02,2.52216e-02,2.49567e-02,2.46852e-02,2.44223e-02,2.41504e-02,2.38762e-02,2.36066e-02,2.33367e-02,2.30694e-02,2.28048e-02,2.25329e-02,2.22673e-02,2.19962e-02,2.17244e-02,2.14582e-02,2.11917e-02,2.09117e-02,2.06564e-02
3.14571e-02,3.11825e-02,3.09148e-02,3.06447e-02,3.03832e-02,3.01142e-02,2.98440e-02,2.95708e-02,2.93026e-02,2.90379e-02,2.87741e-02,2.85074e-02,2.82386e-02,2.79709e-02,2.77016e-02,2.74304e-02,2.71654e-02,2.69007e-02,2.66359e-02,2.63726e-02,2.61076e-02,2.58502e-02,2.55882e-02,2.53231e-02,2.50602e-02,2.47957e-02,2.45368e-02,2.42754e-02,2.40225e-02,2.37677e-02,2.35132e-02,2.32586e-02,2.29762e-02,2.27012e-02,2.24499e-02,2.21912e-02,2.19422e-02,2.16833e-02,2.14219e-02,2.11659e-02,2.09097e-02,2.06562e-02,2.04059e-02,2.01475e-02,1.98963e-02,1.96388e-02,1.93809e-02,1.91293e-02,1.88773e-02,1.86105e-02,1.83714e-02
3.09075e-02,3.09043e-02,3.08791e-02,3.08613e-02,3.08210e-02,3.07970e-02,3.07736e-02,3.07438e-02,3.07084e-02,3.06672e-02,3.06215e-02,3.05810e-02,3.05458e-02,3.05054e-02,3.04678e-02,3.04420e-02,3.03879e-02,3.03331e-02,3.02793e-02,3.02176e-02,3.01586e-02,3.00788e-02,3.00091e-02,2.99478e-02,2.98779e-02,2.98178e-02,2.97324e-02,2.96533e-02,2.95489e-02,2.94502e-02,2.93482e-02,2.92395e-02,2.91421e-02,2.90951e-02,2.89687e-02,2.88403e-02,2.87121e-02,2.86052e-02,2.85043e-02,2.83822e-02,2.82615e-02,2.81359e-02,2.79994e-02,2.78867e-02,2.77504e-02,2.76319e-02,2.75077e-02,2.73699e-02,2.72316e-02,2.71304e-02,2.69494e-02
3.05260e-02,3.01313e-02,2.97572e-02,2.93759e-02,2.90178e-02,2.86412e-02,2.82626e-02,2.78757e-02,2.75056e-02,2.71433e-02,2.67845e-02,2.64191e-02,2.60480e-02,2.56811e-02,2.53521e-02,2.49731e-02,2.46167e-02,2.42609e-02,2.39044e-02,2.35540e-02,2.31998e-02,2.28664e-02,2.25216e-02,2.21684e-02,2.18225e-02,2.14697e-02,2.11367e-02,2.07973e-02,2.04822e-02,2.01611e-02,1.98425e-02,1.95269e-02,1.91331e-02,1.87589e-02,1.83539e-02,1.80284e-02,1.75194e-02,1.71967e-02,1.68677e-02,1.79904e-02,1.76781e-02,1.74349e-02,1.71387e-02,1.68197e-02,1.65221e-02,1.62072e-02,1.58942e-02,1.56461e-02,1.53485e-02,1.50117e-02,1.47547e-02
3.30783e-02,3.28302e-02,3.25852e-02,3.23390e-02,3.20973e-02,3.18512e-02,3.16041e-02,3.13574e-02,3.11104e-02,3.08657e-02,3.06211e-02,3.03747e-02,3.01271e-02,2.98798e-02,2.96315e-02,2.93830e-02,2.91361e-02,2.88894e-02,2.86427e-02,2.83962e-02,2.81486e-02,2.79048e-02,2.76583e-02,2.74102e-02,2.71630e-02,2.69155e-02,2.66695e-02,2.64222e-02,2.61789e-02,2.59348e-02,2.56904e-02,2.54449e-02,2.51990e-02,2.49440e-02,2.46990e-02,2.44511e-02,2.42077e-02,2.39587e-02,2.37082e-02,2.34596e-02,2.32109e-02,2.29640e-02,2.27184e-02,2.24688e-02,2.22223e-02,2.19728e-02,2.17221e-02,2.14750e-02,2.12275e-02,2.09720e-02,2.07300e-02
3.44881e-02,3.41062e-02,3.37409e-02,3.33698e-02,3.30035e-02,3.26360e-02,3.22666e-02,3.19010e-02,3.15382e-02,3.11820e-02,3.08284e-02,3.04693e-02,3.01054e-02,2.97448e-02,2.93810e-02,2.90107e-02,2.86582e-02,2.83062e-02,2.79537e-02,2.76059e-02,2.72549e-02,2.69209e-02,2.65773e-02,2.62268e-02,2.58822e-02,2.55320e-02,2.51976e-02,2.48579e-02,2.45380e-02,2.42132e-02,2.38903e-02,2.35693e-02,2.31843e-02,2.28154e-02,2.25048e-02,2.21754e-02,2.18684e-02,2.15409e-02,2.12081e-02,2.08896e-02,2.05702e-02,2.02562e-02,1.99500e-02,1.96250e-02,1.93174e-02,1.89955e-02,1.86748e-02,1.84076e-02,1.80996e-02,1.77591e-02,1.74827e-02
3.79652e-02,3.77224e-02,3.74791e-02,3.72357e-02,3.69924e-02,3.67481e-02,3.65029e-02,3.62571e-02,3.60106e-02,3.57647e-02,3.55182e-02,3.52710e-02,3.50233e-02,3.47751e-02,3.45262e-02,3.42789e-02,3.40289e-02,3.37789e-02,3.35289e-02,3.32779e-02,3.30263e-02,3.27750e-02,3.25227e-02,3.22701e-02,3.20170e-02,3.17650e-02,3.15107e-02,3.12560e-02,3.10011e-02,3.07450e-02,3.04894e-02,3.02319e-02,2.99755e-02,2.97182e-02,2.94585e-02,2.91980e-02,2.89393e-02,2.86785e-02,2.84173e-02,2.81546e-02,2.78920e-02,2.76301e-02,2.73677e-02,2.71053e-02,2.68421e-02,2.65787e-02,2.63134e-02,2.60493e-02,2.57846e-02,2.55182e-02,2.52522e-02
2.95227e-02,2.94316e-02,2.93288e-02,2.92299e-02,2.91196e-02,2.90172e-02,2.89147e-02,2.88163e-02,2.87069e-02,2.85950e-02,2.84805e-02,2.83685e-02,2.82591e-02,2.81467e-02,2.80356e-02,2.79314e-02,2.78113e-02,2.76909e-02,2.75710e-02,2.74466e-02,2.73234e-02,2.71896e-02,2.70606e-02,2.69360e-02,2.68066e-02,2.66830e-02,2.65451e-02,2.64104e-02,2.62625e-02,2.61183e-02,2.59715e-02,2.58202e-02,2.56755e-02,2.55567e-02,2.53953e-02,2.52309e-02,2.50692e-02,2.49178e-02,2.47693e-02,2.46091e-02,2.44498e-02,2.42883e-02,2.41210e-02,2.39661e-02,2.37986e-02,2.36403e-02,2.34783e-02,2.33098e-02,2.31408e-02,2.29904e-02,2.27986e-02
2.11697e-02,2.08373e-02,1.40999e-02,1.37805e-02,1.34833e-02,1.31685e-02,1.26079e-02,1.22836e-02,1.19753e-02,1.16839e-02,1.13535e-02,1.10500e-02,1.06857e-02,1.03476e-02,9.00658e-03,1.20020e-02,7.90284e-03,7.56990e-03,6.72030e-03,6.42743e-03,2.75268e-03,2.07086e-03,1.78819e-03,1.49757e-03,1.21410e-03,9.24158e-04,1.79792e-04,-9.72519e-05,-8.64800e-04,-1.27733e-03,-1.37458e-04,-4.66748e-04,-7.94875e-04,-1.10427e-03,-1.44303e-03,-1.70604e-03,-2.14342e-03,-2.70346e-03,-2.96944e-03,-4.69571e-03,-4.86487e-03,-5.93222e-03,-6.44979e-03,-8.46394e-03,-9.54364e-03,-9.79546e-03,-1.13416e-02,-1.27028e-02,-1.44057e-02,-1.31240e-02,-1.37920e-02
3.45368e-02,3.45114e-02,3.44640e-02,3.44240e-02,3.43783e-02,3.43319e-02,3.42862e-02,3.42340e-02,3.41763e-02,3.41127e-02,3.40446e-02,3.39817e-02,3.39240e-02,3.38610e-02,3.38008e-02,3.37521e-02,3.36755e-02,3.35980e-02,3.35215e-02,3.34371e-02,3.33554e-02,3.32530e-02,3.31605e-02,3.30763e-02,3.29835e-02,3.29004e-02,3.27922e-02,3.26902e-02,3.25630e-02,3.24414e-02,3.23166e-02,3.21850e-02,3.20646e-02,3.19940e-02,3.18448e-02,3.16934e-02,3.15422e-02,3.14122e-02,3.12879e-02,3.11426e-02,3.09987e-02,3.08499e-02,3.06902e-02,3.05539e-02,3.03944e-02,3.02524e-02,3.01047e-02,2.99434e-02,2.97816e-02,2.96565e-02,2.94523e-02
4.14221e-02,4.13078e-02,4.11769e-02,4.10515e-02,4.09217e-02,4.07911e-02,4.06606e-02,4.05252e-02,4.03942e-02,4.02500e-02,4.01022e-02,3.99580e-02,3.98175e-02,3.96728e-02,3.95299e-02,3.93961e-02,3.92405e-02,3.90843e-02,3.89286e-02,3.87668e-02,3.86067e-02,3.84311e-02,3.82626e-02,3.81002e-02,3.79311e-02,3.77695e-02,3.75885e-02,3.74118e-02,3.72163e-02,3.70246e-02,3.68305e-02,3.66307e-02,3.64395e-02,3.62852e-02,3.60715e-02,3.58560e-02,3.56409e-02,3.54410e-02,3.52452e-02,3.50333e-02,3.48372e-02,3.46227e-02,3.43999e-02,3.41945e-02,3.39714e-02,3.37612e-02,3.34879e-02,3.32631e-02,3.30376e-02,3.28389e-02,3.25813e-02
3.60274e-02,3.58788e-02,3.57206e-02,3.55654e-02,3.54080e-02,3.52497e-02,3.50911e-02,3.49295e-02,3.47649e-02,3.45985e-02,3.44298e-02,3.42629e-02,3.40979e-02,3.39304e-02,3.37637e-02,3.36027e-02,3.34284e-02,3.32538e-02,3.30796e-02,3.29016e-02,3.27243e-02,3.25384e-02,3.23562e-02,3.21774e-02,3.19946e-02,3.18165e-02,3.16265e-02,3.14389e-02,3.12407e-02,3.10441e-02,3.08465e-02,3.06448e-02,3.04486e-02,3.02728e-02,3.00625e-02,2.98509e-02,2.96403e-02,2.94375e-02,2.92369e-02,2.90266e-02,2.88169e-02,2.86056e-02,2.83895e-02,2.81831e-02,2.79666e-02,2.77572e-02,2.75445e-02,2.73267e-02,2.71083e-02,2.69044e-02,2.66675e-02
3.16739e-02,3.16245e-02,3.15576e-02,3.14966e-02,3.14179e-02,3.13518e-02,3.12860e-02,3.12150e-02,3.11393e-02,3.10593e-02,3.09757e-02,3.08960e-02,3.08204e-02,3.07406e-02,3.06628e-02,3.05947e-02,3.05038e-02,3.04122e-02,3.03215e-02,3.02243e-02,3.01292e-02,3.00176e-02,2.99138e-02,2.98167e-02,2.97126e-02,2.96166e-02,2.95001e-02,2.93884e-02,2.92568e-02,2.91293e-02,2.89995e-02,2.88639e-02,2.87375e-02,2.86507e-02,2.85007e-02,2.83490e-02,2.81977e-02,2.80630e-02,2.79329e-02,2.77857e-02,2.76396e-02,2.74899e-02,2.73314e-02,2.71917e-02,2.70333e-02,2.68889e-02,2.67396e-02,2.65797e-02,2.64194e-02,2.62881e-02,2.60937e-02
3.27565e-02,3.24203e-02,3.20970e-02,3.17692e-02,3.14562e-02,3.11310e-02,3.08042e-02,3.04802e-02,3.01582e-02,2.98415e-02,2.95268e-02,2.92076e-02,2.88847e-02,2.85642e-02,2.82412e-02,2.79134e-02,2.75989e-02,2.72849e-02,2.69704e-02,2.66594e-02,2.63458e-02,2.60455e-02,2.57376e-02,2.54243e-02,2.51154e-02,2.48025e-02,2.45014e-02,2.41961e-02,2.39061e-02,2.36124e-02,2.33199e-02,2.30286e-02,2.26877e-02,2.23595e-02,2.20757e-02,2.17777e-02,2.14970e-02,2.12001e-02,2.08991e-02,2.06087e-02,2.03178e-02,2.00311e-02,1.97505e-02,1.94553e-02,1.91735e-02,1.88806e-02,1.85882e-02,1.83376e-02,1.80552e-02,1.77474e-02,1.74892e-02
3.04262e-02,3.02046e-02,2.99848e-02,2.97643e-02,2.95469e-02,2.93263e-02,2.91048e-02,2.88822e-02,2.86603e-02,2.84402e-02,2.82200e-02,2.79985e-02,2.77762e-02,2.75538e-02,2.73307e-02,2.71080e-02,2.68855e-02,2.66632e-02,2.64408e-02,2.62185e-02,2.59952e-02,2.57745e-02,2.55518e-02,2.53280e-02,2.51046e-02,2.48816e-02,2.46588e-02,2.44350e-02,2.42138e-02,2.39922e-02,2.37702e-02,2.35468e-02,2.33147e-02,2.30854e-02,2.28618e-02,2.26366e-02,2.24145e-02,2.21880e-02,2.19606e-02,2.17338e-02,2.15071e-02,2.12819e-02,2.10574e-02,2.08304e-02,2.06051e-02,2.03779e-02,2.01493e-02,1.99235e-02,1.96974e-02,1.94655e-02,1.92425e-02
4.17061e-02,4.12658e-02,4.08440e-02,4.04156e-02,3.99924e-02,3.95678e-02,3.91412e-02,3.87189e-02,3.82897e-02,3.78774e-02,3.74681e-02,3.70527e-02,3.66318e-02,3.62146e-02,3.57938e-02,3.53655e-02,3.49572e-02,3.45493e-02,3.41408e-02,3.37375e-02,3.33306e-02,3.29424e-02,3.25437e-02,3.21371e-02,3.17371e-02,3.13306e-02,3.09420e-02,3.05472e-02,3.01745e-02,2.97945e-02,2.94183e-02,2.90443e-02,2.86626e-02,2.82350e-02,2.78726e-02,2.75109e-02,2.71520e-02,2.67705e-02,2.63832e-02,2.60117e-02,2.56392e-02,2.52724e-02,2.49143e-02,2.45351e-02,2.41754e-02,2.37996e-02,2.34253e-02,2.30652e-02,2.27047e-02,2.23081e-02,2.19827e-02
4.29585e-02,4.26277e-02,4.23027e-02,4.19754e-02,4.16499e-02,4.13233e-02,4.09953e-02,4.06682e-02,4.03384e-02,4.00146e-02,3.96915e-02,3.93656e-02,3.90376e-02,3.87105e-02,3.83816e-02,3.80512e-02,3.77257e-02,3.74003e-02,3.70747e-02,3.67501e-02,3.64239e-02,3.61041e-02,3.57801e-02,3.54532e-02,3.51280e-02,3.48014e-02,3.44792e-02,3.41547e-02,3.38375e-02,3.35170e-02,3.31980e-02,3.28785e-02,3.25570e-02,3.22194e-02,3.19021e-02,3.15846e-02,3.12692e-02,3.09446e-02,3.06178e-02,3.02953e-02,2.99724e-02,2.96520e-02,2.93341e-02,2.90089e-02,2.86899e-02,2.83651e-02,2.80396e-02,2.77196e-02,2.73991e-02,2.70651e-02,2.67555e-02
3.92826e-02,3.91172e-02,3.89420e-02,3.87698e-02,3.85953e-02,3.84198e-02,3.82441e-02,3.80653e-02,3.78887e-02,3.77048e-02,3.75187e-02,3.73342e-02,3.71517e-02,3.69666e-02,3.67823e-02,3.66038e-02,3.64117e-02,3.62193e-02,3.60272e-02,3.58311e-02,3.56358e-02,3.54318e-02,3.52314e-02,3.50343e-02,3.48333e-02,3.46370e-02,3.44285e-02,3.42225e-02,3.40056e-02,3.37903e-02,3.35739e-02,3.33535e-02,3.31384e-02,3.29441e-02,3.27147e-02,3.24840e-02,3.22543e-02,3.20324e-02,3.18127e-02,3.15832e-02,3.13542e-02,3.11235e-02,3.08879e-02,3.06622e-02,3.04261e-02,3.01973e-02,2.99649e-02,2.97274e-02,2.94893e-02,2.92659e-02,2.90088e-02
4.73815e-02,4.69464e-02,4.65257e-02,4.60997e-02,4.56777e-02,4.52544e-02,4.48292e-02,4.44071e-02,4.39794e-02,4.35651e-02,4.31529e-02,4.27356e-02,4.23139e-02,4.18948e-02,4.14727e-02,4.10448e-02,4.06322e-02,4.02198e-02,3.98067e-02,3.93976e-02,3.89853e-02,3.85879e-02,3.81818e-02,3.77693e-02,3.73618e-02,3.69494e-02,3.65504e-02,3.61465e-02,3.57599e-02,3.53672e-02,3.49774e-02,3.45890e-02,3.41946e-02,3.37637e-02,3.33836e-02,3.30039e-02,3.26267e-02,3.22311e-02,3.18307e-02,3.14424e-02,3.10532e-02,3.06687e-02,3.02908e-02,2.98962e-02,2.95166e-02,2.91243e-02,2.87326e-02,2.83524e-02,2.79716e-02,2.75618e-02,2.72083e-02
